StateFormated,DateFormated,TimeFormated,Crash_TypeFormated,Bus_InvolvementFormated,Heavy_Rigid_Truck_InvolvementFormated,Speed_LimitFormated,Road_UserFormated,GenderFormated,AgeFormated
5,33673,0.86,2,1,3,60,7,1,40
3,33673,0.84,2,1,3,100,7,2,26
2,33675,0.58,3,1,3,80,6,2,15
2,33675,0.54,3,1,3,100,2,1,72
2,33675,0.52,2,1,3,60,7,2,83
7,33675,0.84,2,1,3,60,7,1,58
6,33675,0.48,1,1,3,70,4,2,32
5,33676,0.55,1,1,3,80,2,2,80
5,33676,0.55,1,1,3,80,6,1,63
6,33676,0.75,3,1,3,100,2,2,40
2,33677,0.42,1,1,3,100,6,1,72
2,33677,0.75,1,1,3,60,6,1,17
2,33677,0.14,3,1,3,60,3,2,47
7,33677,0.61,1,1,3,60,4,2,23
4,33677,0.04,3,1,3,100,2,1,35
5,33677,0.4,2,1,3,80,7,2,31
8,33677,0.28,3,1,3,110,2,2,17
8,33677,0.78,3,1,3,60,6,2,17
7,33678,0.67,3,1,3,60,6,1,4
8,33678,0.52,3,1,3,110,2,2,35
7,33679,0.61,2,1,3,60,7,1,26
8,33679,0.75,1,1,3,60,2,2,26
2,33680,0.76,2,1,3,60,7,1,7
2,33680,0.6,2,1,3,60,7,2,84
5,33680,0.65,1,1,3,60,6,1,26
8,33680,0.97,3,1,3,110,6,2,9
7,33681,0.74,1,1,3,100,4,2,18
2,33682,0.67,3,1,3,100,2,1,57
2,33682,0.75,3,1,3,100,2,2,45
4,33682,0.25,2,1,3,60,7,1,70
4,33682,0.88,3,1,3,60,2,2,31
4,33682,0,3,1,3,100,2,2,41
5,33682,0.36,1,2,3,60,2,2,84
8,33682,0.8,1,1,3,90,2,2,55
2,33683,0.43,2,1,3,90,7,2,65
2,33683,0.56,3,1,3,100,6,1,59
2,33683,0.58,3,1,3,110,2,2,42
2,33683,0.73,1,1,3,80,2,2,18
2,33683,0.85,2,1,3,80,7,2,32
7,33683,0.35,2,1,3,60,7,1,80
4,33683,0.46,2,1,3,60,7,2,86
8,33683,0.89,3,1,3,110,2,2,24
8,33683,0.89,3,1,3,110,6,1,28
7,33684,0.7,1,1,3,75,1,2,12
7,33684,0.67,3,1,3,75,2,2,23
7,33684,0.55,1,1,3,60,6,1,18
7,33684,0.86,2,1,3,60,7,1,31
8,33684,0.88,1,1,3,110,2,2,31
2,33685,0.48,3,1,3,110,2,2,51
7,33685,0.58,1,1,3,60,6,2,32
7,33685,0.5,1,1,3,100,3,1,23
7,33685,0.5,1,1,3,100,4,2,26
7,33685,0.45,3,1,3,100,2,2,18
4,33685,0.75,3,1,3,100,2,2,29
4,33685,0.71,1,1,3,100,2,1,28
5,33685,0.89,3,1,3,110,6,1,25
5,33685,0.92,3,1,3,110,6,2,25
8,33685,0.2,2,1,3,110,7,2,19
2,33686,0.47,1,1,3,60,2,1,43
2,33686,0.56,1,1,3,60,2,2,61
2,33686,0.69,1,1,3,100,4,2,22
2,33686,0.82,3,1,3,100,6,2,39
2,33686,0.49,2,1,3,80,7,2,73
2,33686,0.69,1,1,3,60,4,2,60
7,33686,0.32,3,1,3,100,2,1,55
7,33686,0.99,1,1,3,100,1,2,47
4,33686,0.71,1,1,3,60,1,2,6
8,33686,0.11,3,1,3,110,2,2,37
8,33687,0.99,1,1,3,60,2,2,21
2,33688,0.81,2,1,3,60,7,2,77
5,33688,0.21,3,1,3,60,6,2,26
5,33688,0.49,2,1,3,60,7,1,72
2,33689,0.65,1,1,3,60,4,2,27
2,33689,0.76,1,1,3,60,6,2,16
2,33689,0.76,1,1,3,60,6,2,15
4,33689,0.63,2,1,3,60,7,2,12
8,33689,0.55,3,1,3,60,6,2,45
6,33689,0.91,3,1,3,100,6,2,20
2,33690,0.62,1,1,3,60,2,1,35
2,33690,0.63,1,1,3,100,2,2,29
2,33690,0.63,1,1,3,100,2,2,56
2,33690,0.83,2,1,3,100,7,2,23
2,33690,0.38,2,1,3,60,7,2,82
7,33690,0.55,1,1,3,100,2,1,60
7,33690,0.63,1,1,3,60,4,2,18
7,33690,0.72,1,1,3,60,4,2,18
7,33690,0.48,3,1,3,80,2,2,39
8,33690,0.92,2,1,3,70,7,2,18
6,33690,0.28,1,1,3,60,2,1,45
2,33691,0.1,1,1,3,100,2,2,21
2,33691,0.1,1,1,3,100,6,1,16
2,33691,0.18,2,1,3,60,7,2,31
2,33691,0.7,1,1,3,80,6,2,15
7,33691,0.02,1,1,3,100,2,2,22
7,33691,0.08,2,1,3,75,7,2,25
4,33691,0.71,1,1,3,60,4,2,17
5,33691,0.75,3,1,3,110,6,2,52
5,33691,0.82,1,1,3,110,2,2,22
8,33691,0.72,1,1,3,70,4,1,53
8,33691,0.8,2,1,3,60,7,1,70
2,33692,0.64,1,1,3,110,2,2,55
7,33692,0.04,3,1,3,60,6,1,17
7,33692,0.6,3,1,3,100,2,2,63
4,33692,0.46,3,1,3,100,2,2,32
3,33692,0.82,2,1,3,80,7,2,30
2,33693,0.08,3,1,3,100,6,1,19
2,33693,0.93,3,1,3,100,2,2,36
4,33693,0.75,2,1,3,100,7,2,17
5,33693,0.77,1,1,3,60,4,2,16
6,33693,0.45,1,1,3,60,6,1,75
4,33694,0.29,3,1,3,100,2,1,20
4,33694,0.42,2,1,3,60,7,2,80
7,33695,0.49,2,1,3,60,7,1,20
7,33695,0.28,3,1,3,100,2,2,37
4,33695,0.33,2,1,3,40,7,1,34
4,33695,0.96,3,1,3,100,2,2,24
5,33695,0.43,1,1,3,100,2,2,36
2,33696,0.69,3,1,3,60,6,1,17
2,33696,0.94,1,1,3,60,2,2,41
7,33696,0.52,1,1,3,75,1,2,54
7,33696,0.5,1,1,3,100,2,2,46
8,33696,0.61,2,1,3,80,7,1,33
8,33696,1,1,1,3,60,1,2,32
2,33697,0.85,2,1,3,80,7,2,54
2,33697,0.54,1,1,3,60,6,2,20
2,33697,0.54,1,1,3,60,6,1,19
2,33697,0.88,3,1,3,60,2,2,18
2,33697,0.72,1,1,3,100,2,2,38
2,33697,0.36,1,1,3,110,2,2,70
2,33697,0.53,1,1,3,60,4,1,35
7,33697,0.69,1,1,3,100,2,1,49
4,33697,0.79,1,1,3,70,2,2,40
4,33697,0.79,1,1,3,60,1,2,14
3,33697,0.79,2,1,3,900,7,2,36
2,33698,0.4,2,1,3,60,7,2,83
2,33698,0.67,1,1,3,100,2,1,22
7,33698,0.69,3,2,3,60,6,1,61
7,33698,0.04,3,1,3,100,4,2,37
3,33698,0.18,2,1,3,70,7,1,20
7,33699,0.71,3,1,3,100,2,2,30
7,33699,0.18,3,1,3,60,2,1,21
7,33699,0.08,1,1,3,100,6,1,18
7,33699,0.08,1,1,3,100,2,1,18
7,33699,0.08,1,1,3,100,2,2,20
4,33699,0.75,2,1,3,60,7,2,33
4,33699,0.63,1,1,3,60,2,2,29
5,33699,0.12,1,1,3,110,2,1,27
5,33699,0.12,1,1,3,110,6,1,27
5,33699,0.12,1,1,3,110,6,2,24
8,33699,0.79,3,1,3,110,6,2,41
6,33699,0.75,1,1,3,100,2,2,18
6,33699,0.75,1,1,3,100,2,2,29
6,33699,0.75,1,1,3,100,6,2,32
6,33699,0.75,1,1,3,100,6,2,19
2,33700,0.77,1,2,3,60,4,2,18
2,33700,0.85,1,1,3,60,6,1,62
5,33700,0.62,3,1,3,110,2,1,61
2,33701,0.89,3,1,3,60,2,2,31
7,33701,0.74,1,1,3,75,6,2,36
4,33701,0.63,2,1,3,60,7,1,10
5,33701,0.17,3,1,3,110,6,2,23
2,33702,0.73,1,1,3,100,2,2,56
2,33702,0.84,3,1,3,100,6,1,32
7,33702,0.65,1,1,3,60,2,2,19
7,33702,0.78,2,1,3,60,7,1,89
7,33702,0.96,1,1,3,60,6,1,60
7,33702,0.42,3,1,3,60,6,2,9
7,33702,0.98,3,1,3,60,6,2,47
5,33702,0.75,2,1,3,60,7,1,7
2,33703,0.12,3,1,3,60,2,2,40
2,33703,0.36,1,1,3,60,6,2,76
4,33703,0.08,3,1,3,100,4,2,32
4,33703,0.33,1,1,3,80,6,1,29
4,33703,0.25,2,1,3,60,7,2,82
2,33704,0.37,3,1,3,100,2,2,26
4,33704,0.04,2,1,3,100,7,1,20
4,33704,0.63,1,1,3,100,2,1,17
5,33704,0.78,2,1,3,60,7,1,34
8,33704,0.74,3,1,3,110,2,1,42
2,33705,0.72,3,1,3,110,6,2,16
4,33705,0.25,3,1,3,100,6,2,13
4,33705,0.63,3,1,3,80,4,2,34
4,33705,0.75,3,1,3,100,2,2,29
4,33705,0.92,2,1,3,60,7,1,73
4,33705,0.67,1,1,3,60,1,1,14
2,33706,0.2,3,1,3,80,2,2,20
2,33706,0.88,1,1,3,60,2,2,29
2,33706,0.52,1,1,3,60,2,1,21
7,33706,0.14,3,1,3,60,3,2,17
7,33706,0.14,3,1,3,60,4,2,18
4,33706,0.04,1,1,3,100,2,2,18
4,33706,0.38,1,1,3,60,2,2,19
4,33706,0.38,1,1,3,60,6,1,17
3,33706,0.89,3,1,3,900,6,1,53
3,33706,0.89,3,1,3,900,6,1,47
3,33706,0.89,3,1,3,900,6,1,48
2,33707,0.38,1,1,3,60,2,2,62
4,33707,0.33,1,1,3,100,2,1,23
2,33708,0.66,1,1,3,60,4,2,25
7,33708,0.88,1,1,3,60,2,2,20
7,33708,0.97,1,1,3,100,2,2,27
4,33708,0.25,2,1,3,40,7,2,61
1,33708,0,3,1,3,1,2,2,44
7,33709,0.75,3,1,3,100,2,1,19
7,33709,0.63,2,1,3,75,7,2,14
7,33709,0.47,3,1,3,60,3,1,14
4,33709,0.63,2,1,3,100,7,1,6
4,33709,0.67,2,1,3,60,7,2,8
4,33709,0.92,1,1,3,60,2,1,42
4,33709,0.33,1,1,3,60,6,2,15
2,33710,0.29,1,1,3,100,6,1,24
2,33710,0.29,1,1,3,100,6,1,24
2,33710,0.29,1,1,3,100,6,2,19
5,33710,0.59,3,1,3,110,2,1,27
5,33710,0.48,1,1,3,60,6,1,80
3,33710,0.15,2,1,3,900,7,2,19
2,33711,0.89,1,1,3,100,2,2,21
7,33711,0.05,3,1,3,75,6,1,17
7,33711,0.05,3,1,3,75,6,2,20
7,33711,0.88,3,1,3,100,2,2,21
5,33711,0.01,2,1,3,110,7,2,18
8,33711,0.34,3,1,3,1,4,2,23
8,33711,0.34,3,1,3,1,3,2,23
2,33712,0.83,2,1,3,110,7,2,40
7,33712,0.88,3,1,3,60,6,2,46
7,33712,0.09,3,1,3,100,2,2,20
7,33712,0.83,2,1,3,100,7,1,48
4,33712,0.08,3,1,3,100,2,2,27
5,33712,0.36,3,1,3,80,2,2,77
5,33712,0.46,1,1,3,100,6,1,83
8,33712,0.44,1,1,3,1,6,2,18
3,33712,0.78,3,1,3,100,4,2,26
1,33712,0.66,1,1,3,1,2,1,81
2,33713,0.67,3,1,3,100,6,2,30
7,33713,0.64,3,1,3,100,2,1,39
7,33713,0.08,3,1,3,100,3,2,22
7,33713,0.08,3,1,3,100,4,2,27
8,33713,0.72,3,1,3,110,2,2,68
3,33713,0.77,3,1,3,900,6,2,40
1,33713,0.72,2,1,3,1,7,2,49
2,33714,0.66,1,1,3,100,6,2,16
7,33714,0.42,1,1,3,100,6,2,2
4,33714,0.13,2,1,3,60,7,2,24
4,33714,0.75,3,1,3,60,1,2,64
4,33714,0.79,1,1,3,100,2,2,23
8,33714,0.02,3,1,3,110,2,2,49
2,33715,0.92,1,1,3,100,4,2,15
4,33715,0.29,1,1,3,60,2,1,24
4,33715,0.75,3,1,3,100,2,2,50
5,33715,0.39,2,1,3,1,7,1,73
8,33715,0.47,3,1,3,110,6,2,21
8,33715,0.69,2,1,3,60,7,2,3
7,33716,0.56,1,1,3,60,2,1,24
2,33717,0.63,3,1,3,70,2,2,84
4,33717,0.08,2,1,3,100,7,2,19
4,33717,0.67,2,1,3,70,7,2,2
2,33718,0.43,1,1,3,60,2,2,35
2,33718,0.64,1,1,3,90,4,2,32
2,33718,0.64,1,1,3,90,3,1,32
2,33718,0.73,1,1,3,60,1,2,13
7,33718,0.56,1,1,3,100,2,2,29
7,33718,0.58,1,1,3,60,2,2,32
4,33718,0.63,2,1,3,60,7,2,4
4,33718,0.96,2,1,3,100,7,1,36
6,33718,0.66,3,1,3,100,2,2,29
6,33718,0.66,3,1,3,100,6,2,32
7,33719,0.83,3,1,3,100,6,1,46
7,33719,0.94,2,1,3,60,7,2,46
4,33719,0.67,1,1,3,60,6,1,67
4,33719,0.67,1,1,3,60,6,2,61
5,33719,0.14,2,1,3,110,7,2,29
1,33719,0.68,3,1,3,1,4,2,22
2,33720,0.48,1,1,3,110,4,2,26
2,33720,0.54,3,1,3,100,6,1,1
2,33720,0.79,2,1,3,100,7,1,24
2,33720,0.83,1,1,3,100,2,1,52
2,33720,0.93,3,1,3,60,2,2,24
7,33720,0.07,2,1,3,100,7,2,35
4,33720,0.42,1,1,3,60,6,1,86
4,33720,0.54,1,1,3,100,2,1,58
5,33720,0.11,1,1,3,110,2,2,37
8,33720,0.13,3,1,3,60,6,2,16
7,33721,0.66,1,1,3,100,2,2,22
7,33721,0.68,1,1,3,60,6,1,69
2,33722,0.96,1,1,3,60,2,2,23
7,33722,0.95,3,1,3,75,2,1,39
7,33722,0.64,1,1,3,100,6,2,71
4,33722,0.67,3,1,3,60,2,2,18
2,33723,0.78,2,1,3,60,7,2,66
4,33723,0.96,3,1,3,60,4,2,25
4,33723,0.96,3,1,3,60,3,2,18
5,33723,0.44,2,1,3,80,7,1,66
6,33723,0.62,3,1,3,60,2,2,92
2,33724,0.95,2,1,3,90,7,2,17
2,33724,0.6,1,1,3,60,2,2,75
7,33724,0.69,1,1,3,100,2,2,65
7,33724,0.57,3,1,3,100,6,2,2
2,33725,0.47,3,1,3,100,6,2,29
2,33725,0.63,2,1,3,60,7,2,83
2,33725,1,3,1,3,100,4,2,26
7,33725,0.66,2,1,3,60,7,1,70
7,33725,0.83,3,1,3,100,2,2,62
5,33725,0.78,1,1,3,110,6,2,36
2,33726,0.1,1,1,3,60,4,2,21
4,33726,0,3,1,3,100,2,2,31
4,33726,0.08,2,1,3,100,7,2,19
4,33726,0.5,1,1,3,80,6,1,86
4,33726,0.92,3,1,3,100,2,2,21
4,33726,0.92,3,1,3,100,6,2,31
2,33727,0.86,1,1,3,90,2,1,23
2,33727,0.9,2,1,3,70,7,2,75
7,33727,0.21,3,1,3,75,2,2,50
7,33727,0.3,1,1,3,60,2,1,26
7,33727,0.02,3,1,3,60,3,2,19
4,33727,0.75,3,1,3,60,6,1,18
4,33727,0.46,1,1,3,100,4,2,14
7,33728,0.74,2,1,3,60,7,1,24
4,33728,0.46,3,1,3,100,6,1,65
3,33728,0.03,1,1,3,100,2,2,21
2,33729,0.29,2,1,3,60,7,1,52
2,33729,0.53,3,1,3,80,4,2,26
2,33729,0.71,1,1,3,100,2,2,31
8,33729,0.49,3,1,3,90,2,1,29
2,33730,0.61,1,1,3,100,2,2,70
8,33730,0.78,3,1,3,110,2,2,55
2,33731,0.45,2,1,3,60,7,2,68
2,33731,0.67,1,1,3,100,2,1,38
2,33731,0.58,2,1,3,60,7,2,66
7,33731,0.51,3,1,3,60,2,1,72
2,33732,0.96,1,1,3,60,6,1,70
2,33732,0.81,1,1,3,100,2,2,49
2,33732,0.99,1,1,3,60,3,2,31
7,33732,0.05,1,1,3,60,2,1,24
4,33732,0.75,3,1,3,100,3,2,19
4,33732,0.79,1,1,3,100,2,2,20
4,33732,0.79,1,1,3,100,6,1,21
4,33732,0.79,1,1,3,100,2,2,43
4,33732,0.79,1,1,3,100,6,2,71
5,33732,0.19,3,1,3,60,2,2,27
8,33732,0.76,1,1,3,110,2,2,29
2,33733,0.83,2,1,3,60,7,2,67
7,33733,0.02,3,1,3,100,6,2,30
5,33733,0.73,3,1,3,100,2,1,19
8,33733,0.33,3,1,3,110,2,2,18
1,33733,0.63,1,1,3,1,2,2,69
2,33734,0.65,1,1,3,100,2,2,18
2,33734,0.74,1,1,3,100,2,1,40
4,33734,0,2,1,3,100,7,2,19
5,33734,0.78,1,1,3,110,2,2,65
8,33734,0.04,3,1,3,80,2,2,24
2,33735,0.58,1,1,3,100,2,2,30
7,33735,0.66,3,1,3,100,2,1,23
4,33735,0.42,1,1,3,60,2,2,87
4,33735,0.42,1,1,3,60,6,1,46
4,33735,0.38,1,1,3,60,6,1,71
6,33735,0.74,2,1,3,60,7,1,69
2,33736,0.51,2,1,3,60,7,2,71
2,33736,0.67,2,1,3,100,7,2,8
7,33736,0.47,2,1,3,60,7,2,92
6,33736,0.75,1,2,3,60,2,2,20
7,33737,0.26,2,1,3,60,7,2,32
7,33737,0.4,2,1,3,60,7,2,0
4,33737,0.04,3,1,3,60,2,2,23
4,33737,0.58,1,1,3,100,2,2,55
2,33738,0.74,2,1,3,60,7,2,74
4,33738,0.75,2,1,3,60,7,2,64
7,33739,0.49,1,1,3,100,2,1,53
7,33739,0.39,1,1,3,60,2,1,78
7,33739,0.58,1,1,3,75,6,1,80
7,33739,0.84,1,1,3,100,6,2,55
7,33739,0.84,1,1,3,100,2,2,21
5,33739,0.74,2,1,3,60,7,1,69
8,33739,0.97,3,1,3,60,2,1,40
2,33740,0.04,3,1,3,60,6,2,17
4,33740,0.92,1,1,3,100,2,2,68
4,33740,0.92,1,1,3,100,6,1,69
5,33740,0.68,3,1,3,60,4,2,33
5,33740,0.99,3,1,3,60,6,1,21
3,33740,0.07,3,1,3,900,2,2,30
2,33741,0.29,3,1,3,60,2,2,40
2,33741,0.6,1,1,3,90,2,2,28
7,33741,0.68,1,1,3,100,4,2,16
4,33741,0.54,1,1,3,80,2,1,76
2,33742,0.8,3,1,3,100,2,1,51
2,33742,0.98,2,1,3,60,7,2,54
7,33742,0.13,3,1,3,60,2,2,20
4,33742,0.67,1,1,3,100,1,2,12
4,33742,0.71,1,1,3,60,2,2,79
5,33742,0.93,1,1,3,60,2,2,41
2,33744,0.94,1,1,3,60,6,1,59
5,33744,0.72,2,1,3,60,7,1,11
5,33744,0.46,2,1,3,60,7,2,54
8,33744,0.37,1,2,3,60,2,1,18
2,33745,0.41,1,1,3,60,2,1,84
4,33745,0.29,1,1,3,80,2,2,30
4,33745,0.92,3,1,3,80,2,2,28
2,33746,0.43,2,1,3,60,7,1,77
7,33746,0.86,2,1,3,60,7,2,47
4,33746,0.42,2,1,3,60,7,2,93
4,33746,0.08,3,1,3,60,6,2,19
5,33746,0.66,1,1,3,110,2,1,76
5,33746,0.66,1,1,3,110,6,2,78
8,33746,0.8,3,1,3,60,6,1,21
8,33746,0.92,2,1,3,60,7,1,25
2,33747,0.29,3,1,3,60,2,2,79
2,33747,0.72,1,1,3,100,2,2,33
2,33747,0.72,1,1,3,100,6,2,3
2,33747,0.73,2,1,3,80,7,2,41
7,33747,0.59,1,1,3,100,6,1,102
7,33747,0.59,1,1,3,100,6,1,22
8,33747,0.36,3,1,3,110,2,2,65
7,33748,0.45,1,1,3,100,2,2,41
7,33748,0.45,1,1,3,100,2,2,31
4,33748,0,3,1,3,100,2,2,18
4,33748,0.75,1,1,3,100,2,1,58
4,33748,0.75,1,1,3,100,6,1,19
8,33748,0.17,3,1,3,1,2,1,32
2,33749,0.57,2,1,3,60,7,1,75
2,33749,0.45,1,1,3,100,4,2,22
7,33749,0.74,1,1,3,60,4,2,24
4,33749,0.71,1,1,3,80,4,2,33
3,33749,0.74,1,1,3,100,6,1,51
2,33750,0.68,1,1,3,100,2,2,27
2,33750,0.68,1,1,3,100,6,2,49
7,33750,0.44,2,1,3,60,7,1,77
4,33750,0.67,3,1,3,100,5,2,61
5,33750,0.77,3,1,3,60,6,2,17
2,33751,0.78,2,1,3,60,7,2,83
2,33751,0.79,1,1,3,100,2,2,37
7,33751,0.79,2,1,3,75,7,1,72
7,33751,0.9,2,1,3,75,7,1,39
4,33751,0.17,3,1,3,100,6,2,1
1,33751,0.47,1,1,3,1,6,2,16
7,33752,0.94,3,1,3,100,2,1,28
4,33752,0.58,1,1,3,100,2,2,42
4,33752,0.58,1,1,3,100,2,2,33
8,33752,0.39,2,1,3,80,7,2,42
7,33753,0.31,3,1,3,100,2,2,60
4,33753,0.58,1,1,3,60,2,2,29
4,33753,0.92,3,1,3,60,4,2,43
5,33753,0.11,1,1,3,60,6,1,17
8,33753,0.37,3,1,3,70,2,2,41
7,33754,0.5,1,1,3,100,6,3,102
5,33754,0.38,3,1,3,110,2,2,19
8,33754,0.79,3,1,3,110,6,1,22
7,33755,0.89,3,1,3,60,2,1,36
4,33755,0.04,1,1,3,60,1,2,19
8,33755,0.59,1,1,3,110,2,2,40
3,33755,0.13,3,1,3,900,2,2,35
4,33756,0.71,3,1,3,100,6,2,15
8,33756,0.57,3,1,3,110,6,2,19
2,33757,0.78,1,1,3,100,6,2,11
2,33757,0.66,1,1,3,100,2,1,30
5,33757,0.74,3,1,3,110,2,2,31
2,33758,0.96,3,1,3,100,2,2,35
7,33758,0.88,3,1,3,100,2,2,51
8,33758,0.97,3,1,3,1,2,2,25
2,33759,0.12,3,1,3,100,2,2,28
2,33759,0.55,3,1,3,60,6,2,18
7,33759,0.56,1,1,3,100,2,1,29
7,33759,0.75,2,1,3,60,7,2,57
7,33759,0.32,1,1,3,100,1,2,34
4,33759,0.63,1,2,3,60,6,1,63
6,33759,0.84,1,1,3,60,6,1,74
2,33760,0.72,2,1,3,60,7,1,10
2,33760,0.72,2,1,3,60,7,1,60
7,33760,0.47,1,1,3,60,6,1,75
7,33760,0.03,2,1,3,100,7,2,45
4,33760,0.75,1,1,3,100,2,2,24
4,33760,0.88,1,1,3,100,6,2,35
4,33760,0.67,1,1,3,100,4,2,40
2,33761,0.24,3,1,3,110,2,2,21
2,33761,0.94,3,1,3,100,2,2,29
2,33762,0.69,1,1,3,60,6,2,17
7,33762,0.39,1,1,3,100,2,2,24
6,33762,0,3,1,3,100,2,2,59
2,33763,0.78,1,1,3,60,6,2,7
4,33763,0.67,1,1,3,100,2,2,36
4,33763,0.67,1,1,3,100,6,2,11
4,33763,0.67,1,1,3,100,6,1,11
4,33763,0.67,1,1,3,100,6,1,30
4,33763,0.67,1,1,3,100,2,2,34
4,33763,0.5,3,1,3,100,4,1,25
3,33763,0.85,2,1,3,900,7,1,67
8,33764,0.78,3,1,3,110,2,2,64
2,33765,0.53,1,2,3,60,2,2,60
2,33765,0.53,1,2,3,60,6,1,58
2,33765,0.53,1,2,3,60,6,1,80
2,33765,0.36,1,1,3,100,2,1,78
7,33766,0.75,2,1,3,60,7,2,71
4,33766,0.13,3,1,3,100,6,2,50
2,33767,0.12,3,1,3,60,6,2,32
2,33767,0.69,3,1,3,80,2,2,41
2,33767,0.96,1,1,3,100,2,2,24
2,33767,0.56,1,1,3,60,2,2,55
2,33767,0.04,3,1,3,100,6,2,51
7,33767,0.99,3,1,3,100,2,2,24
4,33767,0.08,3,1,3,100,2,2,31
4,33767,0.5,3,1,3,100,2,2,63
4,33767,0.63,1,1,3,60,4,2,22
4,33767,0.63,2,1,3,60,7,1,50
2,33768,0.61,3,1,3,110,2,2,25
7,33768,0.71,1,1,3,75,6,1,36
4,33768,0.54,1,1,3,100,6,1,66
5,33768,0.59,3,1,3,60,2,2,84
2,33769,0.06,3,1,3,80,2,2,19
2,33769,0.29,3,1,3,100,2,2,27
7,33769,0.51,2,1,3,60,7,1,77
4,33769,0.5,3,1,3,100,6,1,57
8,33769,0.06,3,1,3,90,6,1,22
8,33769,0.48,1,1,3,110,6,2,22
8,33769,0.69,3,1,3,110,2,1,21
1,33769,0.13,3,1,3,1,6,2,19
2,33770,0.2,1,1,3,80,1,2,56
2,33770,0.86,2,2,3,60,7,2,39
2,33770,0.86,2,2,3,60,7,1,38
4,33770,0.42,1,1,3,100,2,1,48
4,33770,0.38,2,1,3,60,7,1,61
6,33770,0.65,1,1,3,60,2,1,70
2,33771,0.7,3,1,3,100,2,2,32
2,33771,0.77,1,1,3,80,2,2,35
2,33771,0.79,2,1,3,110,7,1,35
2,33771,0.99,2,1,3,1,7,1,64
2,33771,0.9,2,1,3,60,7,2,27
7,33771,0.54,1,1,3,75,4,2,22
7,33771,0.65,3,1,3,100,6,2,42
5,33771,0.66,3,1,3,110,6,1,79
8,33771,0.69,1,1,3,60,6,1,81
6,33771,0.88,3,1,3,80,6,1,19
2,33772,0.31,1,1,3,100,4,2,17
2,33772,0.97,3,1,3,60,4,2,19
4,33772,0.54,1,1,3,60,2,1,20
2,33773,0.28,2,1,3,60,7,2,48
2,33773,0.31,1,1,3,80,2,1,70
2,33773,0.64,1,1,3,60,2,2,53
2,33773,0.62,1,1,3,60,2,1,51
2,33773,0.67,1,1,3,60,2,2,53
7,33773,0.34,3,1,3,100,2,1,40
7,33773,0.06,3,1,3,60,2,1,22
4,33773,0.29,1,1,3,60,1,1,72
4,33773,0.71,1,1,3,60,1,2,14
6,33773,0.76,2,1,3,60,7,2,70
2,33774,0.73,2,1,3,60,7,1,15
7,33774,0.43,1,1,3,100,2,1,68
4,33774,0.71,2,1,3,60,7,2,8
5,33774,0.94,1,1,3,60,6,1,19
8,33774,0.39,2,1,3,100,7,2,69
1,33774,0.75,2,1,3,1,7,2,9
2,33775,0.11,1,1,3,100,2,2,34
7,33775,0.2,2,1,3,75,7,1,16
7,33775,0.78,1,1,3,60,2,2,56
7,33775,0.46,1,1,3,100,2,1,70
4,33775,0.38,1,1,3,100,2,2,76
4,33775,0.38,1,1,3,100,6,1,77
4,33775,0.38,1,1,3,100,2,2,52
4,33775,0.54,3,1,3,100,6,2,64
4,33775,0.75,2,1,3,80,7,2,33
4,33775,0.83,2,1,3,60,7,2,85
6,33775,0.35,1,1,3,100,6,1,57
6,33775,0.74,1,1,3,60,6,2,11
2,33776,0.03,3,1,3,60,2,2,17
2,33776,0.09,3,1,3,60,2,2,24
2,33776,0.92,1,1,3,60,2,2,20
7,33776,0.74,1,1,3,100,4,2,17
5,33776,0.12,3,1,3,100,6,2,14
5,33776,0.56,3,1,3,100,4,2,20
8,33776,0.79,1,1,3,110,2,1,21
8,33776,0.79,1,1,3,110,6,2,18
8,33776,0.79,1,1,3,110,6,1,18
8,33776,0.79,1,1,3,110,6,1,17
2,33777,0.65,1,1,3,70,2,2,45
4,33777,0.25,2,1,3,60,7,2,51
4,33777,0.75,2,1,3,60,7,2,73
2,33778,0.78,2,1,3,60,7,2,66
2,33778,0.77,1,1,3,60,6,2,19
2,33778,0.67,1,2,3,100,2,2,62
2,33779,0.42,2,1,3,60,7,1,96
4,33779,0.67,2,1,3,60,7,1,14
8,33779,0.38,2,1,3,60,7,1,75
6,33779,0.8,3,1,3,100,2,2,22
4,33780,0.63,2,1,3,60,7,2,21
8,33780,0.38,1,1,3,60,6,1,33
2,33781,0,2,1,3,60,7,2,23
2,33781,0.99,1,1,3,60,6,1,42
7,33781,0.73,2,1,3,60,7,1,92
7,33781,0.89,1,1,3,60,6,2,19
7,33781,0.47,2,1,3,60,7,1,88
7,33781,0.81,1,1,3,100,6,1,65
7,33781,0.81,1,1,3,100,2,2,65
4,33781,0.38,2,1,3,60,7,1,32
4,33781,0.83,1,1,3,100,2,2,38
4,33781,0.79,1,1,3,80,6,2,9
5,33781,0.45,2,1,3,60,7,1,67
2,33782,0.3,1,1,3,60,2,2,65
2,33782,0.33,1,1,3,100,2,2,22
2,33782,0.33,1,1,3,100,2,2,55
2,33782,0.42,1,1,3,100,2,1,19
7,33782,0.07,3,1,3,60,6,1,17
7,33782,0.1,3,1,3,100,6,2,25
7,33782,0.09,1,1,3,100,6,1,18
8,33782,0.7,3,1,3,70,6,1,21
6,33782,0.43,1,1,3,80,2,1,66
2,33783,0.85,1,1,3,60,6,2,16
4,33783,0.33,3,1,3,100,2,2,37
4,33783,0.08,3,1,3,100,2,1,19
